,Data,Produto,Estado,Área Colhida (ha),Área Plantada (ha),Produção (t),Rendimento Médio (kg/ha),Temperatura Media,Precipitacao Total,Pressao Atmosferica Media,Vento Velocidade Media
2198,maio 2023,1.9 Feijao (2 Safra),Santa Catarina,28848.0,28882.0,54391.0,1885.0,15.72,75.57,810.45,1.84
2199,maio 2023,1.10 Feijao (3 Safra),Santa Catarina,,,,,15.72,75.57,810.45,1.84
2200,maio 2023,1.13 Milho (1 Safra),Santa Catarina,328576.0,328720.0,2604724.0,7927.0,15.72,75.57,810.45,1.84
2201,maio 2023,1.14 Milho (2 Safra),Santa Catarina,,,,,15.72,75.57,810.45,1.84
2202,maio 2023,1.15 Soja,Santa Catarina,770392.0,771642.0,2877541.0,3735.0,15.72,75.57,810.45,1.84
2203,maio 2023,1.17 Trigo,Santa Catarina,114563.0,114563.0,373837.0,3263.0,15.72,75.57,810.45,1.84
2204,maio 2023,15 Fumo,Santa Catarina,85909.0,86239.0,193764.0,2255.0,15.72,75.57,810.45,1.84
2205,junho 2023,1.4 Arroz,Santa Catarina,143846.0,143846.0,1173399.0,8157.0,13.32,111.58,857.6,2.07
2206,junho 2023,1.8 Feijao (1 Safra),Santa Catarina,32651.0,32656.0,66298.0,2031.0,13.32,111.58,857.6,2.07
2207,junho 2023,1.9 Feijao (2 Safra),Santa Catarina,28848.0,28882.0,54391.0,1885.0,13.32,111.58,857.6,2.07
2208,junho 2023,1.10 Feijao (3 Safra),Santa Catarina,,,,,13.32,111.58,857.6,2.07
2209,junho 2023,1.13 Milho (1 Safra),Santa Catarina,328576.0,328720.0,2604724.0,7927.0,13.32,111.58,857.6,2.07
2210,junho 2023,1.14 Milho (2 Safra),Santa Catarina,,,,,13.32,111.58,857.6,2.07
2211,junho 2023,1.15 Soja,Santa Catarina,770392.0,771642.0,2877541.0,3735.0,13.32,111.58,857.6,2.07
2212,junho 2023,1.17 Trigo,Santa Catarina,114563.0,114563.0,373837.0,3263.0,13.32,111.58,857.6,2.07
2213,junho 2023,15 Fumo,Santa Catarina,85909.0,86239.0,193764.0,2255.0,13.32,111.58,857.6,2.07
2214,julho 2023,1.4 Arroz,Santa Catarina,143846.0,143846.0,1173399.0,8157.0,14.52,144.91,902.06,2.25
2215,julho 2023,1.8 Feijao (1 Safra),Santa Catarina,32651.0,32656.0,66298.0,2031.0,14.52,144.91,902.06,2.25
2216,julho 2023,1.9 Feijao (2 Safra),Santa Catarina,28848.0,28882.0,54391.0,1885.0,14.52,144.91,902.06,2.25
2217,julho 2023,1.10 Feijao (3 Safra),Santa Catarina,,,,,14.52,144.91,902.06,2.25
2218,julho 2023,1.13 Milho (1 Safra),Santa Catarina,328576.0,328720.0,2604724.0,7927.0,14.52,144.91,902.06,2.25
2219,julho 2023,1.14 Milho (2 Safra),Santa Catarina,,,,,14.52,144.91,902.06,2.25
2220,julho 2023,1.15 Soja,Santa Catarina,770392.0,771642.0,2877541.0,3735.0,14.52,144.91,902.06,2.25
2221,julho 2023,1.17 Trigo,Santa Catarina,114563.0,114563.0,373837.0,3263.0,14.52,144.91,902.06,2.25
2222,julho 2023,15 Fumo,Santa Catarina,85909.0,86239.0,193764.0,2255.0,14.52,144.91,902.06,2.25
2223,agosto 2023,1.4 Arroz,Santa Catarina,142744.0,143044.0,1215419.0,8515.0,15.02,94.1,898.98,2.44
2224,agosto 2023,1.8 Feijao (1 Safra),Santa Catarina,30601.0,30706.0,64299.0,2101.0,15.02,94.1,898.98,2.44
2225,agosto 2023,1.9 Feijao (2 Safra),Santa Catarina,28354.0,28388.0,51188.0,1805.0,15.02,94.1,898.98,2.44
2226,agosto 2023,1.10 Feijao (3 Safra),Santa Catarina,,,,,15.02,94.1,898.98,2.44
2227,agosto 2023,1.13 Milho (1 Safra),Santa Catarina,316606.0,316750.0,2532372.0,7998.0,15.02,94.1,898.98,2.44
2228,agosto 2023,1.14 Milho (2 Safra),Santa Catarina,11230.0,11230.0,57171.0,5091.0,15.02,94.1,898.98,2.44
2229,agosto 2023,1.15 Soja,Santa Catarina,775849.0,777099.0,2972269.0,3831.0,15.02,94.1,898.98,2.44
2230,agosto 2023,1.17 Trigo,Santa Catarina,130940.0,130940.0,420617.0,3212.0,15.02,94.1,898.98,2.44
2231,agosto 2023,15 Fumo,Santa Catarina,86091.0,86421.0,200922.0,2334.0,15.02,94.1,898.98,2.44
2232,setembro 2023,1.4 Arroz,Santa Catarina,142744.0,143044.0,1215419.0,8515.0,17.5,180.61,897.35,2.87
2233,setembro 2023,1.8 Feijao (1 Safra),Santa Catarina,30601.0,30706.0,64299.0,2101.0,17.5,180.61,897.35,2.87
2234,setembro 2023,1.9 Feijao (2 Safra),Santa Catarina,28354.0,28388.0,51188.0,1805.0,17.5,180.61,897.35,2.87
2235,setembro 2023,1.10 Feijao (3 Safra),Santa Catarina,,,,,17.5,180.61,897.35,2.87
2236,setembro 2023,1.13 Milho (1 Safra),Santa Catarina,316606.0,316750.0,2532372.0,7998.0,17.5,180.61,897.35,2.87
2237,setembro 2023,1.14 Milho (2 Safra),Santa Catarina,11230.0,11230.0,57171.0,5091.0,17.5,180.61,897.35,2.87
2238,setembro 2023,1.15 Soja,Santa Catarina,775849.0,777099.0,2972269.0,3831.0,17.5,180.61,897.35,2.87
2239,setembro 2023,1.17 Trigo,Santa Catarina,130940.0,130940.0,420617.0,3212.0,17.5,180.61,897.35,2.87
2240,setembro 2023,15 Fumo,Santa Catarina,86091.0,86421.0,200922.0,2334.0,17.5,180.61,897.35,2.87
2241,outubro 2023,1.4 Arroz,Santa Catarina,142744.0,143044.0,1215419.0,8515.0,13.57,357.95,716.24,2.34
2242,outubro 2023,1.8 Feijao (1 Safra),Santa Catarina,30601.0,30706.0,64299.0,2101.0,13.57,357.95,716.24,2.34
2243,outubro 2023,1.9 Feijao (2 Safra),Santa Catarina,28354.0,28388.0,51188.0,1805.0,13.57,357.95,716.24,2.34
2244,outubro 2023,1.10 Feijao (3 Safra),Santa Catarina,,,,,13.57,357.95,716.24,2.34
2245,outubro 2023,1.13 Milho (1 Safra),Santa Catarina,316606.0,316750.0,2532372.0,7998.0,13.57,357.95,716.24,2.34
2246,outubro 2023,1.14 Milho (2 Safra),Santa Catarina,11230.0,11230.0,57171.0,5091.0,13.57,357.95,716.24,2.34
2247,outubro 2023,1.15 Soja,Santa Catarina,775849.0,777099.0,2972269.0,3831.0,13.57,357.95,716.24,2.34
2248,outubro 2023,1.17 Trigo,Santa Catarina,130940.0,130940.0,420617.0,3212.0,13.57,357.95,716.24,2.34
2249,outubro 2023,15 Fumo,Santa Catarina,86091.0,86421.0,200922.0,2334.0,13.57,357.95,716.24,2.34
2250,novembro 2023,1.4 Arroz,Santa Catarina,142744.0,143044.0,1215419.0,8515.0,19.16,253.49,670.9,2.37
2251,novembro 2023,1.8 Feijao (1 Safra),Santa Catarina,30601.0,30706.0,64299.0,2101.0,19.16,253.49,670.9,2.37
2252,novembro 2023,1.9 Feijao (2 Safra),Santa Catarina,28354.0,28388.0,51188.0,1805.0,19.16,253.49,670.9,2.37
2253,novembro 2023,1.10 Feijao (3 Safra),Santa Catarina,,,,,19.16,253.49,670.9,2.37
2254,novembro 2023,1.13 Milho (1 Safra),Santa Catarina,316606.0,316750.0,2532215.0,7998.0,19.16,253.49,670.9,2.37
2255,novembro 2023,1.14 Milho (2 Safra),Santa Catarina,11230.0,11230.0,57171.0,5091.0,19.16,253.49,670.9,2.37
2256,novembro 2023,1.15 Soja,Santa Catarina,775849.0,777099.0,2972269.0,3831.0,19.16,253.49,670.9,2.37
2257,novembro 2023,1.17 Trigo,Santa Catarina,129275.0,132370.0,361830.0,2799.0,19.16,253.49,670.9,2.37
2258,novembro 2023,15 Fumo,Santa Catarina,86012.0,86342.0,198823.0,2312.0,19.16,253.49,670.9,2.37
2259,dezembro 2023,1.4 Arroz,Santa Catarina,142744.0,143044.0,1215419.0,8515.0,21.19,116.73,850.23,2.3
2260,dezembro 2023,1.8 Feijao (1 Safra),Santa Catarina,30661.0,30766.0,64407.0,2101.0,21.19,116.73,850.23,2.3
2261,dezembro 2023,1.9 Feijao (2 Safra),Santa Catarina,28354.0,28388.0,51188.0,1805.0,21.19,116.73,850.23,2.3
2262,dezembro 2023,1.10 Feijao (3 Safra),Santa Catarina,,,,,21.19,116.73,850.23,2.3
2263,dezembro 2023,1.13 Milho (1 Safra),Santa Catarina,316606.0,316750.0,2532215.0,7998.0,21.19,116.73,850.23,2.3
2264,dezembro 2023,1.14 Milho (2 Safra),Santa Catarina,11230.0,11230.0,57171.0,5091.0,21.19,116.73,850.23,2.3
2265,dezembro 2023,1.15 Soja,Santa Catarina,775849.0,777099.0,2972269.0,3831.0,21.19,116.73,850.23,2.3
2266,dezembro 2023,1.17 Trigo,Santa Catarina,129445.0,132540.0,362544.0,2801.0,21.19,116.73,850.23,2.3
2267,dezembro 2023,15 Fumo,Santa Catarina,86012.0,86342.0,198823.0,2312.0,21.19,116.73,850.23,2.3
2268,janeiro 2024,1.4 Arroz,Santa Catarina,143600.0,143610.0,1168097.0,8134.0,18.37,224.34,850.42,2.21
2269,janeiro 2024,1.8 Feijao (1 Safra),Santa Catarina,28849.0,28976.0,57056.0,1978.0,18.37,224.34,850.42,2.21
2270,janeiro 2024,1.9 Feijao (2 Safra),Santa Catarina,28354.0,28388.0,45341.0,1599.0,18.37,224.34,850.42,2.21
2271,janeiro 2024,1.10 Feijao (3 Safra),Santa Catarina,,,,,18.37,224.34,850.42,2.21
2272,janeiro 2024,1.13 Milho (1 Safra),Santa Catarina,292319.0,292552.0,2337628.0,7997.0,18.37,224.34,850.42,2.21
2273,janeiro 2024,1.14 Milho (2 Safra),Santa Catarina,13440.0,13440.0,81573.0,6069.0,18.37,224.34,850.42,2.21
2274,janeiro 2024,1.15 Soja,Santa Catarina,801383.0,801433.0,3012334.0,3759.0,18.37,224.34,850.42,2.21
2275,janeiro 2024,1.17 Trigo,Santa Catarina,130940.0,130940.0,415080.0,3170.0,18.37,224.34,850.42,2.21
2276,janeiro 2024,15 Fumo,Santa Catarina,85852.0,86205.0,173035.0,2016.0,18.37,224.34,850.42,2.21
2277,fevereiro 2024,1.4 Arroz,Santa Catarina,143600.0,143610.0,1168097.0,8134.0,19.54,116.82,851.48,1.75
2278,fevereiro 2024,1.8 Feijao (1 Safra),Santa Catarina,28849.0,28976.0,57056.0,1978.0,19.54,116.82,851.48,1.75
2279,fevereiro 2024,1.9 Feijao (2 Safra),Santa Catarina,28354.0,28388.0,45341.0,1599.0,19.54,116.82,851.48,1.75
2280,fevereiro 2024,1.10 Feijao (3 Safra),Santa Catarina,,,,,19.54,116.82,851.48,1.75
2281,fevereiro 2024,1.13 Milho (1 Safra),Santa Catarina,292319.0,292552.0,2337628.0,7997.0,19.54,116.82,851.48,1.75
2282,fevereiro 2024,1.14 Milho (2 Safra),Santa Catarina,13440.0,13440.0,81573.0,6069.0,19.54,116.82,851.48,1.75
2283,fevereiro 2024,1.15 Soja,Santa Catarina,801383.0,801433.0,3012334.0,3759.0,19.54,116.82,851.48,1.75
2284,fevereiro 2024,1.17 Trigo,Santa Catarina,130940.0,130940.0,415080.0,3170.0,19.54,116.82,851.48,1.75
2285,fevereiro 2024,15 Fumo,Santa Catarina,85852.0,86205.0,173035.0,2016.0,19.54,116.82,851.48,1.75
2286,marco 2024,1.4 Arroz,Santa Catarina,143057.0,143057.0,1115533.0,7798.0,17.52,129.39,803.26,1.69
2287,marco 2024,1.8 Feijao (1 Safra),Santa Catarina,27745.0,28010.0,49827.0,1796.0,17.52,129.39,803.26,1.69
2288,marco 2024,1.9 Feijao (2 Safra),Santa Catarina,34004.0,34259.0,65766.0,1934.0,17.52,129.39,803.26,1.69
2289,marco 2024,1.10 Feijao (3 Safra),Santa Catarina,,,,,17.52,129.39,803.26,1.69
2290,marco 2024,1.13 Milho (1 Safra),Santa Catarina,285410.0,285864.0,2012141.0,7050.0,17.52,129.39,803.26,1.69
2291,marco 2024,1.14 Milho (2 Safra),Santa Catarina,9652.0,9652.0,55312.0,5731.0,17.52,129.39,803.26,1.69
2292,marco 2024,1.15 Soja,Santa Catarina,802310.0,802310.0,2885251.0,3596.0,17.52,129.39,803.26,1.69
2293,marco 2024,1.17 Trigo,Santa Catarina,130940.0,130940.0,415080.0,3170.0,17.52,129.39,803.26,1.69
2294,marco 2024,15 Fumo,Santa Catarina,86523.0,86546.0,164407.0,1900.0,17.52,129.39,803.26,1.69
2295,abril 2024,1.4 Arroz,Santa Catarina,143057.0,143057.0,1115533.0,7798.0,15.38,156.59,755.7,1.73
2296,abril 2024,1.8 Feijao (1 Safra),Santa Catarina,27745.0,28010.0,49827.0,1796.0,15.38,156.59,755.7,1.73
2297,abril 2024,1.9 Feijao (2 Safra),Santa Catarina,34004.0,34259.0,65766.0,1934.0,15.38,156.59,755.7,1.73
2298,abril 2024,1.10 Feijao (3 Safra),Santa Catarina,,,,,15.38,156.59,755.7,1.73
2299,abril 2024,1.13 Milho (1 Safra),Santa Catarina,285410.0,285864.0,2012141.0,7050.0,15.38,156.59,755.7,1.73
2300,abril 2024,1.14 Milho (2 Safra),Santa Catarina,9652.0,9652.0,55312.0,5731.0,15.38,156.59,755.7,1.73
2301,abril 2024,1.15 Soja,Santa Catarina,802310.0,802310.0,2885251.0,3596.0,15.38,156.59,755.7,1.73
2302,abril 2024,1.17 Trigo,Santa Catarina,130940.0,130940.0,415080.0,3170.0,15.38,156.59,755.7,1.73
2303,abril 2024,15 Fumo,Santa Catarina,86523.0,86546.0,164407.0,1900.0,15.38,156.59,755.7,1.73
2304,maio 2024,1.4 Arroz,Santa Catarina,143057.0,143057.0,1115533.0,7798.0,12.56,204.9,715.31,1.65
2305,maio 2024,1.8 Feijao (1 Safra),Santa Catarina,27745.0,28010.0,49827.0,1796.0,12.56,204.9,715.31,1.65
2306,maio 2024,1.9 Feijao (2 Safra),Santa Catarina,34004.0,34259.0,65766.0,1934.0,12.56,204.9,715.31,1.65
2307,maio 2024,1.10 Feijao (3 Safra),Santa Catarina,,,,,12.56,204.9,715.31,1.65
2308,maio 2024,1.13 Milho (1 Safra),Santa Catarina,285410.0,285864.0,2012141.0,7050.0,12.56,204.9,715.31,1.65
2309,maio 2024,1.14 Milho (2 Safra),Santa Catarina,9652.0,9652.0,55312.0,5731.0,12.56,204.9,715.31,1.65
2310,maio 2024,1.15 Soja,Santa Catarina,802310.0,802310.0,2885251.0,3596.0,12.56,204.9,715.31,1.65
2311,maio 2024,1.17 Trigo,Santa Catarina,130940.0,130940.0,415080.0,3170.0,12.56,204.9,715.31,1.65
2312,maio 2024,15 Fumo,Santa Catarina,86523.0,86546.0,164407.0,1900.0,12.56,204.9,715.31,1.65
2313,junho 2024,1.4 Arroz,Santa Catarina,143057.0,143057.0,1115533.0,7798.0,12.2,108.9,716.35,2.0
2314,junho 2024,1.8 Feijao (1 Safra),Santa Catarina,27745.0,28010.0,49827.0,1796.0,12.2,108.9,716.35,2.0
2315,junho 2024,1.9 Feijao (2 Safra),Santa Catarina,34004.0,34259.0,65766.0,1934.0,12.2,108.9,716.35,2.0
2316,junho 2024,1.10 Feijao (3 Safra),Santa Catarina,,,,,12.2,108.9,716.35,2.0
2317,junho 2024,1.13 Milho (1 Safra),Santa Catarina,285410.0,285864.0,2012141.0,7050.0,12.2,108.9,716.35,2.0
2318,junho 2024,1.14 Milho (2 Safra),Santa Catarina,9652.0,9652.0,55312.0,5731.0,12.2,108.9,716.35,2.0
2319,junho 2024,1.15 Soja,Santa Catarina,802310.0,802310.0,2885251.0,3596.0,12.2,108.9,716.35,2.0
2320,junho 2024,1.17 Trigo,Santa Catarina,130940.0,130940.0,415080.0,3170.0,12.2,108.9,716.35,2.0
2321,junho 2024,15 Fumo,Santa Catarina,86523.0,86546.0,164407.0,1900.0,12.2,108.9,716.35,2.0
2322,julho 2024,1.4 Arroz,Santa Catarina,143057.0,143057.0,1115533.0,7798.0,12.15,150.2,770.02,1.72
2323,julho 2024,1.8 Feijao (1 Safra),Santa Catarina,27745.0,28010.0,49827.0,1796.0,12.15,150.2,770.02,1.72
2324,julho 2024,1.9 Feijao (2 Safra),Santa Catarina,34004.0,34259.0,65766.0,1934.0,12.15,150.2,770.02,1.72
2325,julho 2024,1.10 Feijao (3 Safra),Santa Catarina,,,,,12.15,150.2,770.02,1.72
2326,julho 2024,1.13 Milho (1 Safra),Santa Catarina,285410.0,285864.0,2012141.0,7050.0,12.15,150.2,770.02,1.72
2327,julho 2024,1.14 Milho (2 Safra),Santa Catarina,9652.0,9652.0,55312.0,5731.0,12.15,150.2,770.02,1.72
2328,julho 2024,1.15 Soja,Santa Catarina,802310.0,802310.0,2885251.0,3596.0,12.15,150.2,770.02,1.72
2329,julho 2024,1.17 Trigo,Santa Catarina,130940.0,130940.0,415080.0,3170.0,12.15,150.2,770.02,1.72
2330,julho 2024,15 Fumo,Santa Catarina,86523.0,86546.0,164407.0,1900.0,12.15,150.2,770.02,1.72
2331,agosto 2024,1.4 Arroz,Santa Catarina,142844.0,143047.0,1113628.0,7796.0,13.47,45.03,855.82,2.29
2332,agosto 2024,1.8 Feijao (1 Safra),Santa Catarina,28173.0,28525.0,45469.0,1614.0,13.47,45.03,855.82,2.29
2333,agosto 2024,1.9 Feijao (2 Safra),Santa Catarina,35493.0,36782.0,59763.0,1684.0,13.47,45.03,855.82,2.29
2334,agosto 2024,1.10 Feijao (3 Safra),Santa Catarina,,,,,13.47,45.03,855.82,2.29
2335,agosto 2024,1.13 Milho (1 Safra),Santa Catarina,284984.0,285378.0,1742339.0,6114.0,13.47,45.03,855.82,2.29
2336,agosto 2024,1.14 Milho (2 Safra),Santa Catarina,9942.0,9942.0,54336.0,5465.0,13.47,45.03,855.82,2.29
2337,agosto 2024,1.15 Soja,Santa Catarina,811373.0,814758.0,2722653.0,3356.0,13.47,45.03,855.82,2.29
2338,agosto 2024,1.17 Trigo,Santa Catarina,121011.0,121011.0,403432.0,3334.0,13.47,45.03,855.82,2.29
2339,agosto 2024,15 Fumo,Santa Catarina,87244.0,87272.0,165793.0,1900.0,13.47,45.03,855.82,2.29
2340,setembro 2024,1.4 Arroz,Santa Catarina,142844.0,143047.0,1113628.0,7796.0,15.77,78.03,761.82,1.82
2341,setembro 2024,1.8 Feijao (1 Safra),Santa Catarina,28173.0,28525.0,45469.0,1614.0,15.77,78.03,761.82,1.82
2342,setembro 2024,1.9 Feijao (2 Safra),Santa Catarina,35493.0,36782.0,59763.0,1684.0,15.77,78.03,761.82,1.82
2343,setembro 2024,1.10 Feijao (3 Safra),Santa Catarina,,,,,15.77,78.03,761.82,1.82
2344,setembro 2024,1.13 Milho (1 Safra),Santa Catarina,284984.0,285378.0,1742339.0,6114.0,15.77,78.03,761.82,1.82
2345,setembro 2024,1.14 Milho (2 Safra),Santa Catarina,9942.0,9942.0,54336.0,5465.0,15.77,78.03,761.82,1.82
2346,setembro 2024,1.15 Soja,Santa Catarina,811373.0,814758.0,2722653.0,3356.0,15.77,78.03,761.82,1.82
2347,setembro 2024,1.17 Trigo,Santa Catarina,121011.0,121011.0,403432.0,3334.0,15.77,78.03,761.82,1.82
2348,setembro 2024,15 Fumo,Santa Catarina,87244.0,87272.0,165793.0,1900.0,15.77,78.03,761.82,1.82
2349,outubro 2024,1.4 Arroz,Santa Catarina,142844.0,143047.0,1113628.0,7796.0,16.25,112.84,713.34,1.72
2350,outubro 2024,1.8 Feijao (1 Safra),Santa Catarina,28173.0,28525.0,45469.0,1614.0,16.25,112.84,713.34,1.72
2351,outubro 2024,1.9 Feijao (2 Safra),Santa Catarina,35493.0,36782.0,59763.0,1684.0,16.25,112.84,713.34,1.72
2352,outubro 2024,1.10 Feijao (3 Safra),Santa Catarina,,,,,16.25,112.84,713.34,1.72
2353,outubro 2024,1.13 Milho (1 Safra),Santa Catarina,284984.0,285378.0,1742339.0,6114.0,16.25,112.84,713.34,1.72
2354,outubro 2024,1.14 Milho (2 Safra),Santa Catarina,9942.0,9942.0,54336.0,5465.0,16.25,112.84,713.34,1.72
2355,outubro 2024,1.15 Soja,Santa Catarina,811373.0,814758.0,2722653.0,3356.0,16.25,112.84,713.34,1.72
2356,outubro 2024,1.17 Trigo,Santa Catarina,121011.0,121011.0,403432.0,3334.0,16.25,112.84,713.34,1.72
2357,outubro 2024,15 Fumo,Santa Catarina,87244.0,87272.0,165793.0,1900.0,16.25,112.84,713.34,1.72
2358,novembro 2024,1.4 Arroz,Santa Catarina,142962.0,143100.0,1114820.0,7798.0,16.35,108.03,664.18,1.34
2359,novembro 2024,1.8 Feijao (1 Safra),Santa Catarina,28173.0,28525.0,45469.0,1614.0,16.35,108.03,664.18,1.34
2360,novembro 2024,1.9 Feijao (2 Safra),Santa Catarina,35497.0,36702.0,59806.0,1685.0,16.35,108.03,664.18,1.34
2361,novembro 2024,1.10 Feijao (3 Safra),Santa Catarina,,,,,16.35,108.03,664.18,1.34
2362,novembro 2024,1.13 Milho (1 Safra),Santa Catarina,284984.0,285378.0,1742339.0,6114.0,16.35,108.03,664.18,1.34
2363,novembro 2024,1.14 Milho (2 Safra),Santa Catarina,9942.0,9942.0,54146.0,5446.0,16.35,108.03,664.18,1.34
2364,novembro 2024,1.15 Soja,Santa Catarina,811193.0,814598.0,2722233.0,3356.0,16.35,108.03,664.18,1.34
2365,novembro 2024,1.17 Trigo,Santa Catarina,122547.0,122577.0,426196.0,3478.0,16.35,108.03,664.18,1.34
2366,novembro 2024,15 Fumo,Santa Catarina,87277.0,87282.0,166516.0,1908.0,16.35,108.03,664.18,1.34
2367,dezembro 2024,1.4 Arroz,Santa Catarina,142962.0,143100.0,1114820.0,7798.0,15.2,101.64,672.16,1.31
2368,dezembro 2024,1.8 Feijao (1 Safra),Santa Catarina,28173.0,28525.0,45469.0,1614.0,15.2,101.64,672.16,1.31
2369,dezembro 2024,1.9 Feijao (2 Safra),Santa Catarina,35497.0,36702.0,59806.0,1685.0,15.2,101.64,672.16,1.31
2370,dezembro 2024,1.10 Feijao (3 Safra),Santa Catarina,,,,,15.2,101.64,672.16,1.31
2371,dezembro 2024,1.13 Milho (1 Safra),Santa Catarina,284984.0,285378.0,1742339.0,6114.0,15.2,101.64,672.16,1.31
2372,dezembro 2024,1.14 Milho (2 Safra),Santa Catarina,9942.0,9942.0,54146.0,5446.0,15.2,101.64,672.16,1.31
2373,dezembro 2024,1.15 Soja,Santa Catarina,811193.0,814598.0,2722233.0,3356.0,15.2,101.64,672.16,1.31
2374,dezembro 2024,1.17 Trigo,Santa Catarina,122547.0,122577.0,426196.0,3478.0,15.2,101.64,672.16,1.31
2375,dezembro 2024,15 Fumo,Santa Catarina,87277.0,87282.0,166516.0,1908.0,15.2,101.64,672.16,1.31
2376,janeiro 2014,1.4 Arroz,Rio Grande do Sul,1114614.0,1114614.0,8472699.0,7601.0,21.22,156.37,870.3,2.29
2377,janeiro 2014,1.8 Feijao (1 Safra),Rio Grande do Sul,51772.0,51772.0,81800.0,1580.0,21.22,156.37,870.3,2.29
2378,janeiro 2014,1.9 Feijao (2 Safra),Rio Grande do Sul,13679.0,13679.0,20300.0,1484.0,21.22,156.37,870.3,2.29
2379,janeiro 2014,1.10 Feijao (3 Safra),Rio Grande do Sul,,,,,21.22,156.37,870.3,2.29
2380,janeiro 2014,1.13 Milho (1 Safra),Rio Grande do Sul,933178.0,933458.0,5397067.0,5784.0,21.22,156.37,870.3,2.29
2381,janeiro 2014,1.14 Milho (2 Safra),Rio Grande do Sul,,,,,21.22,156.37,870.3,2.29
2382,janeiro 2014,1.15 Soja,Rio Grande do Sul,4967622.0,4967622.0,13951619.0,2809.0,21.22,156.37,870.3,2.29
2383,janeiro 2014,1.17 Trigo,Rio Grande do Sul,1050849.0,1050849.0,2515733.0,2394.0,21.22,156.37,870.3,2.29
2384,janeiro 2014,15 Fumo,Rio Grande do Sul,205276.0,205969.0,422182.0,2057.0,21.22,156.37,870.3,2.29
2385,fevereiro 2014,1.4 Arroz,Rio Grande do Sul,1117675.0,1117675.0,8474033.0,7582.0,21.49,175.09,846.85,2.35
2386,fevereiro 2014,1.8 Feijao (1 Safra),Rio Grande do Sul,51135.0,51135.0,77945.0,1524.0,21.49,175.09,846.85,2.35
2387,fevereiro 2014,1.9 Feijao (2 Safra),Rio Grande do Sul,18317.0,18317.0,28914.0,1579.0,21.49,175.09,846.85,2.35
2388,fevereiro 2014,1.10 Feijao (3 Safra),Rio Grande do Sul,,,,,21.49,175.09,846.85,2.35
2389,fevereiro 2014,1.13 Milho (1 Safra),Rio Grande do Sul,930486.0,931416.0,5344611.0,5744.0,21.49,175.09,846.85,2.35
2390,fevereiro 2014,1.14 Milho (2 Safra),Rio Grande do Sul,,,,,21.49,175.09,846.85,2.35
2391,fevereiro 2014,1.15 Soja,Rio Grande do Sul,4958845.0,4958845.0,13883471.0,2800.0,21.49,175.09,846.85,2.35
2392,fevereiro 2014,1.17 Trigo,Rio Grande do Sul,1050849.0,1050849.0,2515733.0,2394.0,21.49,175.09,846.85,2.35
2393,fevereiro 2014,15 Fumo,Rio Grande do Sul,205827.0,206520.0,412488.0,2004.0,21.49,175.09,846.85,2.35
2394,marco 2014,1.4 Arroz,Rio Grande do Sul,1115588.0,1115588.0,8626868.0,7733.0,19.83,149.94,847.65,2.02
2395,marco 2014,1.8 Feijao (1 Safra),Rio Grande do Sul,51650.0,51650.0,73857.0,1430.0,19.83,149.94,847.65,2.02
2396,marco 2014,1.9 Feijao (2 Safra),Rio Grande do Sul,23047.0,23047.0,36248.0,1573.0,19.83,149.94,847.65,2.02
2397,marco 2014,1.10 Feijao (3 Safra),Rio Grande do Sul,,,,,19.83,149.94,847.65,2.02
2398,marco 2014,1.13 Milho (1 Safra),Rio Grande do Sul,927631.0,929181.0,5401926.0,5823.0,19.83,149.94,847.65,2.02
2399,marco 2014,1.14 Milho (2 Safra),Rio Grande do Sul,,,,,19.83,149.94,847.65,2.02
2400,marco 2014,1.15 Soja,Rio Grande do Sul,4984217.0,4984217.0,13353562.0,2679.0,19.83,149.94,847.65,2.02
2401,marco 2014,1.17 Trigo,Rio Grande do Sul,1059232.0,1059232.0,2535801.0,2394.0,19.83,149.94,847.65,2.02
2402,marco 2014,15 Fumo,Rio Grande do Sul,204662.0,205360.0,409210.0,1999.0,19.83,149.94,847.65,2.02
2403,abril 2014,1.4 Arroz,Rio Grande do Sul,1115588.0,1115588.0,8626868.0,7733.0,18.16,98.11,927.41,2.32
2404,abril 2014,1.8 Feijao (1 Safra),Rio Grande do Sul,51650.0,51650.0,73857.0,1430.0,18.16,98.11,927.41,2.32
2405,abril 2014,1.9 Feijao (2 Safra),Rio Grande do Sul,23047.0,23047.0,36248.0,1573.0,18.16,98.11,927.41,2.32
2406,abril 2014,1.10 Feijao (3 Safra),Rio Grande do Sul,,,,,18.16,98.11,927.41,2.32
2407,abril 2014,1.13 Milho (1 Safra),Rio Grande do Sul,927631.0,929181.0,5401926.0,5823.0,18.16,98.11,927.41,2.32
2408,abril 2014,1.14 Milho (2 Safra),Rio Grande do Sul,,,,,18.16,98.11,927.41,2.32
2409,abril 2014,1.15 Soja,Rio Grande do Sul,4984217.0,4984217.0,13353562.0,2679.0,18.16,98.11,927.41,2.32
2410,abril 2014,1.17 Trigo,Rio Grande do Sul,1059232.0,1059232.0,2535801.0,2394.0,18.16,98.11,927.41,2.32
2411,abril 2014,15 Fumo,Rio Grande do Sul,204662.0,205360.0,409210.0,1999.0,18.16,98.11,927.41,2.32
2412,maio 2014,1.4 Arroz,Rio Grande do Sul,1114327.0,1114927.0,8342704.0,7487.0,13.74,126.99,852.95,1.74
